date,close,volume,open,high,low,Source
11/19/2019,$220.04,"1,817,120",$220.56,$220.68,$218.31,NASDAQ
11/18/2019,$219.73,"1,603,539",$219.73,$219.95,$218.04,NASDAQ
11/15/2019,$220.25,"1,693,160",$220.00,$221.09,$219.04,NASDAQ
11/14/2019,$219.43,"1,483,216",$218.79,$220.47,$218.0301,NASDAQ
11/13/2019,$219.32,"1,769,133",$218.39,$219.84,$217.01,NASDAQ
11/12/2019,$220.41,"1,891,598",$218.56,$221.11,$217.9264,NASDAQ
11/11/2019,$219.03,"2,755,038",$220.90,$221.41,$218.52,NASDAQ
11/08/2019,$222.91,"1,610,873",$223.00,$223.23,$221.10,NASDAQ
11/07/2019,$223.29,"3,748,660",$220.77,$224.77,$220.41,NASDAQ
11/06/2019,$218.42,"1,863,038",$218.01,$219.07,$216.55,NASDAQ
11/05/2019,$218.64,"2,525,109",$220.80,$221.78,$218.47,NASDAQ
11/04/2019,$219.87,"2,538,122",$219.70,$220.69,$218.57,NASDAQ
11/01/2019,$217.39,"2,112,310",$215.26,$217.89,$214.75,NASDAQ
10/31/2019,$213.38,"1,876,214",$215.15,$215.3625,$211.32,NASDAQ
10/30/2019,$215.81,"1,584,888",$217.02,$217.05,$213.81,NASDAQ
10/29/2019,$217.64,"2,030,786",$217.22,$219.28,$216.45,NASDAQ
10/28/2019,$217.75,"2,707,775",$216.32,$218.92,$215.69,NASDAQ
10/25/2019,$214.23,"2,602,050",$210.18,$215.42,$210.18,NASDAQ
10/24/2019,$211.05,"1,273,179",$211.61,$213.145,$209.775,NASDAQ
10/23/2019,$211.32,"1,583,225",$209.22,$212.0193,$209.00,NASDAQ
10/22/2019,$209.60,"1,885,431",$209.59,$211.65,$208.31,NASDAQ
10/21/2019,$209.25,"1,958,379",$208.67,$210.86,$207.68,NASDAQ
10/18/2019,$206.52,"2,207,607",$204.99,$208.06,$204.99,NASDAQ
10/17/2019,$206.46,"2,893,459",$208.29,$208.93,$204.39,NASDAQ
10/16/2019,$207.42,"3,447,187",$206.17,$208.62,$206.10,NASDAQ
10/15/2019,$206.46,"8,303,263",$202.00,$208.24,$198.61,NASDAQ
10/14/2019,$205.82,"2,303,649",$203.83,$206.165,$202.92,NASDAQ
10/11/2019,$204.68,"3,342,623",$203.72,$207.29,$203.72,NASDAQ
10/10/2019,$199.87,"2,114,131",$197.59,$201.32,$197.54,NASDAQ
10/09/2019,$196.85,"2,457,007",$198.19,$198.98,$196.68,NASDAQ
10/08/2019,$197.37,"2,674,425",$197.60,$198.95,$195.92,NASDAQ
10/07/2019,$200.40,"2,210,318",$200.79,$202.53,$199.47,NASDAQ
10/04/2019,$200.80,"3,028,781",$196.99,$201.226,$196.04,NASDAQ
10/03/2019,$197.24,"2,923,698",$197.61,$198.37,$193.99,NASDAQ
10/02/2019,$198.25,"3,395,299",$201.69,$201.88,$197.60,NASDAQ
10/01/2019,$202.69,"3,171,507",$207.01,$209.38,$202.61,NASDAQ
09/30/2019,$207.23,"1,798,010",$209.71,$209.71,$206.83,NASDAQ
09/27/2019,$208.97,"1,531,374",$209.85,$210.55,$208.09,NASDAQ
09/26/2019,$208.22,"1,692,716",$209.05,$209.97,$208.11,NASDAQ
09/25/2019,$210.03,"1,609,841",$207.96,$211.09,$207.45,NASDAQ
09/24/2019,$207.75,"2,885,686",$214.04,$214.20,$206.80,NASDAQ
09/23/2019,$213.46,"1,565,762",$212.85,$214.11,$211.56,NASDAQ
09/20/2019,$213.74,"5,490,118",$214.66,$216.68,$213.63,NASDAQ
09/19/2019,$215.23,"1,611,076",$217.58,$217.93,$215.06,NASDAQ
09/18/2019,$217.08,"2,492,485",$214.83,$217.89,$213.30,NASDAQ
09/17/2019,$215.91,"2,467,394",$215.80,$216.14,$212.54,NASDAQ
09/16/2019,$217.22,"2,205,543",$217.82,$219.33,$216.32,NASDAQ
09/13/2019,$219.90,"2,722,411",$220.35,$221.50,$219.1988,NASDAQ
09/12/2019,$218.74,"2,913,786",$216.38,$220.76,$215.15,NASDAQ
09/11/2019,$216.80,"1,886,291",$215.21,$216.85,$213.36,NASDAQ
09/10/2019,$215.63,"2,616,235",$213.50,$217.09,$213.22,NASDAQ
09/09/2019,$211.98,"2,734,609",$209.22,$213.88,$208.44,NASDAQ
09/06/2019,$207.21,"1,439,087",$207.06,$208.25,$205.57,NASDAQ
09/05/2019,$207.05,"2,237,906",$205.27,$208.93,$205.04,NASDAQ
09/04/2019,$201.73,"1,736,967",$201.49,$202.10,$200.05,NASDAQ
09/03/2019,$198.97,"2,633,970",$201.10,$201.61,$196.58,NASDAQ
08/30/2019,$203.91,"1,529,629",$204.85,$205.21,$203.01,NASDAQ
08/29/2019,$203.44,"1,817,824",$201.36,$204.37,$201.36,NASDAQ
08/28/2019,$200.42,"1,444,021",$196.57,$201.47,$196.25,NASDAQ
08/27/2019,$198.07,"1,513,448",$200.33,$200.8595,$196.50,NASDAQ
08/26/2019,$199.65,"1,442,394",$198.27,$199.71,$197.9973,NASDAQ
08/23/2019,$196.20,"2,201,526",$200.81,$201.88,$195.19,NASDAQ
08/22/2019,$202.42,"1,276,379",$202.28,$203.45,$200.9101,NASDAQ
08/21/2019,$200.68,"1,161,185",$202.74,$203.02,$200.17,NASDAQ
08/20/2019,$199.98,"1,545,894",$200.21,$201.99,$199.70,NASDAQ
08/19/2019,$202.20,"1,646,082",$203.81,$204.45,$201.82,NASDAQ
08/16/2019,$199.42,"1,878,739",$197.03,$200.67,$197.00,NASDAQ
08/15/2019,$196.18,"1,981,913",$195.91,$196.965,$193.71,NASDAQ
08/14/2019,$195.56,"3,025,103",$199.80,$199.9101,$195.06,NASDAQ
08/13/2019,$204.11,"2,157,671",$201.51,$206.60,$200.23,NASDAQ
08/12/2019,$201.52,"1,479,335",$203.28,$204.15,$200.48,NASDAQ
08/09/2019,$206.90,"1,790,148",$205.62,$208.30,$203.86,NASDAQ
08/08/2019,$207.00,"2,342,226",$207.17,$207.80,$203.54,NASDAQ
08/07/2019,$205.74,"2,454,249",$201.11,$205.96,$199.05,NASDAQ
08/06/2019,$206.01,"2,349,383",$203.56,$206.07,$200.89,NASDAQ
08/05/2019,$201.68,"2,794,194",$205.82,$205.82,$199.58,NASDAQ
08/02/2019,$209.37,"2,502,996",$211.58,$211.58,$205.31,NASDAQ
08/01/2019,$211.60,"3,070,149",$219.35,$219.95,$210.76,NASDAQ
07/31/2019,$220.13,"1,991,056",$221.24,$221.98,$219.01,NASDAQ
07/30/2019,$221.40,"1,644,552",$218.49,$221.99,$217.33,NASDAQ
07/29/2019,$220.32,"1,372,767",$221.00,$222.13,$220.20,NASDAQ
07/26/2019,$222.14,"2,304,848",$220.45,$222.24,$220.37,NASDAQ
07/25/2019,$219.98,"2,777,134",$221.77,$221.77,$218.23,NASDAQ
07/24/2019,$222.03,"3,180,106",$219.25,$222.09,$218.63,NASDAQ
07/23/2019,$219.43,"3,330,637",$214.95,$220.00,$214.95,NASDAQ
07/22/2019,$214.00,"1,907,237",$213.40,$214.86,$212.31,NASDAQ
07/19/2019,$213.52,"1,822,284",$214.02,$215.77,$213.35,NASDAQ
07/18/2019,$214.52,"2,858,986",$212.71,$215.83,$211.75,NASDAQ
07/17/2019,$213.30,"2,583,462",$213.83,$215.775,$213.16,NASDAQ
07/16/2019,$215.52,"5,283,690",$214.80,$217.33,$212.55,NASDAQ
07/15/2019,$211.58,"2,600,222",$214.11,$214.60,$209.79,NASDAQ
07/12/2019,$213.94,"2,626,026",$212.00,$214.19,$210.79,NASDAQ
07/11/2019,$211.35,"3,691,619",$206.20,$212.59,$206.00,NASDAQ
07/10/2019,$205.97,"1,779,844",$207.18,$208.99,$205.65,NASDAQ
07/09/2019,$207.77,"1,812,186",$203.75,$207.94,$203.54,NASDAQ
07/08/2019,$205.75,"1,853,938",$206.36,$207.25,$204.705,NASDAQ
07/05/2019,$207.90,"1,511,445",$206.86,$208.76,$206.20,NASDAQ
07/03/2019,$206.04,"978,795",$207.30,$207.40,$205.23,NASDAQ
07/02/2019,$205.98,"1,626,880",$205.40,$206.305,$204.16,NASDAQ
07/01/2019,$206.86,"2,468,489",$208.00,$209.85,$205.735,NASDAQ
06/28/2019,$204.60,"4,854,919",$203.50,$205.84,$202.94,NASDAQ
06/27/2019,$199.32,"2,239,186",$197.57,$199.605,$196.76,NASDAQ
06/26/2019,$197.01,"1,649,866",$196.50,$197.87,$196.12,NASDAQ
06/25/2019,$196.06,"1,828,309",$197.50,$197.52,$194.0142,NASDAQ
06/24/2019,$197.49,"2,069,816",$196.53,$199.35,$196.03,NASDAQ
06/21/2019,$195.94,"3,365,504",$195.34,$198.34,$193.97,NASDAQ
06/20/2019,$195.70,"2,749,296",$197.50,$198.19,$193.61,NASDAQ
06/19/2019,$195.64,"2,196,816",$195.35,$197.61,$194.79,NASDAQ
06/18/2019,$194.98,"2,362,978",$190.67,$197.13,$190.67,NASDAQ
06/17/2019,$190.83,"1,155,579",$192.02,$193.23,$190.74,NASDAQ
06/14/2019,$191.66,"1,403,930",$191.29,$192.17,$189.31,NASDAQ
06/13/2019,$191.45,"1,411,616",$190.41,$192.25,$190.07,NASDAQ
06/12/2019,$190.22,"2,059,406",$193.61,$194.0507,$189.83,NASDAQ
06/11/2019,$194.73,"1,632,227",$195.30,$196.1153,$193.51,NASDAQ
06/10/2019,$194.12,"2,372,134",$191.40,$197.00,$191.40,NASDAQ
06/07/2019,$189.81,"1,838,954",$189.88,$190.61,$188.52,NASDAQ
06/06/2019,$189.81,"1,653,532",$188.06,$190.74,$187.31,NASDAQ
06/05/2019,$188.44,"1,968,185",$190.10,$190.16,$187.01,NASDAQ
06/04/2019,$189.88,"2,421,063",$186.18,$189.99,$185.71,NASDAQ
06/03/2019,$183.19,"2,857,821",$181.70,$183.49,$180.73,NASDAQ
05/31/2019,$182.49,"2,640,393",$184.77,$184.89,$182.31,NASDAQ
05/30/2019,$187.37,"1,919,327",$188.09,$189.3698,$186.01,NASDAQ
05/29/2019,$188.05,"2,815,797",$187.74,$188.65,$184.92,NASDAQ
05/28/2019,$189.44,"3,039,950",$192.00,$193.31,$189.39,NASDAQ
05/24/2019,$193.00,"1,637,338",$192.89,$194.07,$191.68,NASDAQ
05/23/2019,$191.97,"3,184,179",$193.00,$193.00,$189.56,NASDAQ
05/22/2019,$195.52,"2,427,247",$197.44,$198.48,$195.46,NASDAQ
05/21/2019,$199.11,"2,327,767",$198.66,$199.32,$198.0005,NASDAQ
05/20/2019,$197.24,"2,483,484",$197.09,$197.78,$195.57,NASDAQ
05/17/2019,$197.43,"1,928,394",$196.30,$199.09,$196.30,NASDAQ
05/16/2019,$199.14,"2,008,310",$196.63,$200.00,$196.6231,NASDAQ
05/15/2019,$196.40,"2,271,501",$194.64,$197.59,$193.42,NASDAQ
05/14/2019,$196.28,"2,463,391",$194.99,$198.13,$194.90,NASDAQ
05/13/2019,$194.97,"3,605,565",$197.90,$197.90,$194.00,NASDAQ
05/10/2019,$202.05,"2,089,764",$200.98,$202.10,$198.99,NASDAQ
05/09/2019,$201.63,"2,333,539",$199.51,$202.22,$197.91,NASDAQ
05/08/2019,$200.95,"1,817,714",$201.40,$203.20,$200.795,NASDAQ
05/07/2019,$202.63,"2,839,464",$203.34,$204.00,$201.01,NASDAQ
05/06/2019,$206.43,"1,927,994",$202.80,$206.98,$201.71,NASDAQ
05/03/2019,$207.52,"1,897,692",$206.01,$208.75,$205.67,NASDAQ
05/02/2019,$204.99,"1,514,660",$204.43,$206.22,$203.12,NASDAQ
05/01/2019,$204.73,"1,981,789",$206.40,$208.4086,$204.03,NASDAQ
04/30/2019,$205.92,"1,832,977",$206.94,$207.9899,$204.15,NASDAQ
04/29/2019,$206.92,"2,994,893",$203.50,$208.00,$203.27,NASDAQ
04/26/2019,$203.08,"1,542,960",$201.73,$203.12,$200.32,NASDAQ
04/25/2019,$201.40,"2,074,539",$199.70,$202.56,$199.10,NASDAQ
04/24/2019,$200.54,"4,605,781",$203.00,$203.52,$199.73,NASDAQ
04/23/2019,$204.14,"2,120,766",$204.25,$205.19,$202.74,NASDAQ
04/22/2019,$204.60,"1,587,548",$205.12,$205.59,$204.14,NASDAQ
04/18/2019,$205.91,"2,873,716",$207.09,$207.86,$205.15,NASDAQ
04/17/2019,$207.90,"4,193,238",$201.96,$208.50,$201.78,NASDAQ
04/16/2019,$201.84,"4,852,620",$199.62,$202.94,$199.24,NASDAQ
04/15/2019,$199.91,"6,614,067",$204.11,$205.7356,$199.70,NASDAQ
04/12/2019,$207.84,"5,088,005",$207.00,$209.97,$206.37,NASDAQ
04/11/2019,$202.83,"2,801,356",$204.23,$205.45,$201.57,NASDAQ
04/10/2019,$202.98,"1,887,923",$201.80,$203.17,$200.2736,NASDAQ
04/09/2019,$200.62,"2,400,832",$201.23,$201.59,$198.86,NASDAQ
04/08/2019,$202.54,"1,891,518",$202.79,$203.63,$201.18,NASDAQ
04/05/2019,$202.38,"2,447,107",$203.38,$205.50,$202.06,NASDAQ
04/04/2019,$202.23,"2,582,314",$200.80,$204.29,$200.50,NASDAQ
04/03/2019,$200.86,"3,218,984",$199.25,$201.09,$198.54,NASDAQ
04/02/2019,$197.50,"2,226,392",$196.24,$197.76,$195.40,NASDAQ
04/01/2019,$196.74,"3,458,776",$194.00,$198.09,$193.61,NASDAQ
03/29/2019,$191.99,"2,632,192",$192.68,$193.105,$191.14,NASDAQ
03/28/2019,$191.18,"2,332,175",$190.74,$191.9086,$189.29,NASDAQ
03/27/2019,$190.03,"2,335,537",$190.60,$191.61,$188.74,NASDAQ
03/26/2019,$190.69,"2,909,610",$190.03,$192.41,$188.69,NASDAQ
03/25/2019,$188.51,"3,751,015",$189.33,$191.45,$186.50,NASDAQ
03/22/2019,$188.96,"5,685,476",$192.67,$193.71,$187.78,NASDAQ
03/21/2019,$194.58,"4,031,505",$192.90,$195.55,$191.75,NASDAQ
03/20/2019,$194.32,"5,026,981",$200.33,$200.33,$193.97,NASDAQ
03/19/2019,$201.12,"3,265,653",$204.88,$206.45,$200.78,NASDAQ
03/18/2019,$202.47,"3,354,910",$199.18,$203.85,$198.92,NASDAQ
03/15/2019,$198.26,"2,985,111",$197.16,$198.85,$196.8507,NASDAQ
03/14/2019,$197.47,"1,482,332",$197.32,$198.50,$196.70,NASDAQ
03/13/2019,$197.25,"1,887,523",$197.75,$198.93,$196.52,NASDAQ
03/12/2019,$196.63,"1,976,952",$196.00,$197.3976,$195.69,NASDAQ
03/11/2019,$195.97,"2,663,177",$197.23,$198.97,$195.73,NASDAQ
03/08/2019,$195.24,"3,162,458",$190.40,$195.765,$189.7118,NASDAQ
03/07/2019,$192.77,"3,567,659",$193.13,$193.45,$190.08,NASDAQ
03/06/2019,$194.74,"2,246,653",$195.90,$197.5634,$194.53,NASDAQ
03/05/2019,$196.00,"2,317,322",$195.85,$196.18,$193.00,NASDAQ
03/04/2019,$195.98,"2,683,542",$198.81,$200.83,$194.15,NASDAQ
03/01/2019,$198.20,"2,515,367",$198.75,$201.44,$197.43,NASDAQ
02/28/2019,$196.70,"2,963,285",$198.04,$198.40,$196.01,NASDAQ
02/27/2019,$198.10,"1,804,153",$198.50,$199.89,$197.12,NASDAQ
02/26/2019,$198.90,"2,497,992",$198.47,$200.56,$196.55,NASDAQ
02/25/2019,$198.65,"3,030,604",$198.00,$201.50,$197.7139,NASDAQ
02/22/2019,$196.00,"2,626,034",$196.60,$197.75,$195.20,NASDAQ
02/21/2019,$196.36,"2,766,994",$198.97,$199.45,$195.05,NASDAQ
02/20/2019,$198.60,"2,265,670",$198.73,$199.30,$197.51,NASDAQ
02/19/2019,$198.67,"2,550,454",$196.66,$199.06,$195.61,NASDAQ
02/15/2019,$198.50,"3,061,580",$193.21,$198.8899,$193.10,NASDAQ
02/14/2019,$192.53,"2,864,203",$192.21,$194.13,$189.44,NASDAQ
02/13/2019,$194.69,"2,751,616",$195.92,$198.78,$194.60,NASDAQ
02/12/2019,$194.49,"2,391,351",$193.05,$195.65,$193.00,NASDAQ
02/11/2019,$191.33,"2,056,482",$192.88,$193.32,$191.07,NASDAQ
02/08/2019,$191.67,"2,757,074",$191.72,$192.62,$188.2158,NASDAQ
02/07/2019,$193.07,"2,939,938",$195.28,$195.88,$191.05,NASDAQ
02/06/2019,$196.62,"2,063,052",$197.18,$199.06,$195.83,NASDAQ
02/05/2019,$198.01,"2,601,006",$198.12,$199.325,$196.86,NASDAQ
02/04/2019,$197.72,"2,393,162",$195.80,$197.76,$194.786,NASDAQ
02/01/2019,$196.54,"3,142,186",$198.00,$199.64,$196.54,NASDAQ
01/31/2019,$198.01,"5,602,776",$200.10,$202.35,$196.95,NASDAQ
01/30/2019,$202.48,"2,771,723",$200.90,$203.29,$199.65,NASDAQ
01/29/2019,$200.50,"2,690,807",$199.00,$201.97,$197.87,NASDAQ
01/28/2019,$199.72,"2,360,245",$197.99,$200.07,$197.10,NASDAQ
01/25/2019,$200.74,"3,274,971",$199.83,$201.19,$199.42,NASDAQ
01/24/2019,$197.80,"2,631,804",$196.22,$199.68,$195.76,NASDAQ
01/23/2019,$196.90,"3,409,876",$197.55,$198.09,$194.53,NASDAQ
01/22/2019,$197.68,"4,642,483",$200.50,$201.47,$195.92,NASDAQ
01/18/2019,$202.54,"5,553,827",$200.38,$203.00,$196.91,NASDAQ
01/17/2019,$199.09,"8,159,580",$195.95,$199.80,$192.83,NASDAQ
01/16/2019,$197.08,"15,135,280",$187.00,$198.15,$185.60,NASDAQ
01/15/2019,$179.91,"2,905,417",$178.32,$179.99,$176.40,NASDAQ
01/14/2019,$178.72,"3,351,396",$174.52,$179.54,$174.10,NASDAQ
01/11/2019,$176.93,"3,181,925",$175.10,$177.04,$172.42,NASDAQ
01/10/2019,$176.00,"2,805,603",$175.66,$178.07,$175.50,NASDAQ
01/09/2019,$176.47,"3,321,376",$176.10,$177.69,$174.91,NASDAQ
01/08/2019,$175.37,"2,671,045",$177.78,$178.0999,$172.90,NASDAQ
01/07/2019,$176.02,"3,118,832",$175.23,$177.825,$172.27,NASDAQ
01/04/2019,$175.05,"3,779,413",$172.99,$176.00,$171.10,NASDAQ
01/03/2019,$169.51,"4,046,705",$170.66,$171.77,$168.29,NASDAQ
01/02/2019,$172.03,"3,988,289",$164.33,$172.25,$163.35,NASDAQ
12/31/2018,$167.05,"4,547,360",$163.78,$167.12,$163.78,NASDAQ
12/28/2018,$163.03,"4,108,457",$165.64,$165.95,$162.02,NASDAQ
12/27/2018,$165.41,"4,962,636",$160.12,$165.41,$159.02,NASDAQ
12/26/2018,$162.93,"6,989,825",$157.00,$163.11,$151.70,NASDAQ
12/24/2018,$156.35,"3,783,497",$159.00,$160.00,$154.31,NASDAQ
12/21/2018,$160.05,"8,956,729",$168.25,$169.63,$159.42,NASDAQ
12/20/2018,$168.41,"6,479,407",$168.39,$171.65,$167.16,NASDAQ
12/19/2018,$169.25,"5,313,411",$171.59,$174.85,$167.60,NASDAQ
12/18/2018,$171.50,"5,122,142",$169.78,$173.02,$169.32,NASDAQ
12/17/2018,$168.01,"8,351,972",$169.40,$171.43,$166.53,NASDAQ
12/14/2018,$172.77,"5,073,080",$174.34,$176.26,$172.37,NASDAQ
12/13/2018,$175.92,"3,930,583",$177.83,$178.69,$175.12,NASDAQ
12/12/2018,$176.70,"3,645,233",$178.50,$180.00,$176.48,NASDAQ
12/11/2018,$176.80,"4,628,329",$182.15,$184.43,$175.45,NASDAQ
12/10/2018,$178.83,"4,527,463",$178.60,$179.84,$174.68,NASDAQ
12/07/2018,$179.67,"3,919,074",$183.85,$186.25,$179.00,NASDAQ
12/06/2018,$184.09,"5,257,443",$181.33,$184.88,$180.15,NASDAQ
12/04/2018,$184.31,"5,792,783",$190.69,$191.11,$183.63,NASDAQ
12/03/2018,$191.63,"4,014,975",$194.00,$195.66,$191.62,NASDAQ
11/30/2018,$190.69,"6,206,294",$190.57,$191.45,$188.12,NASDAQ
11/29/2018,$194.85,"2,660,154",$196.02,$197.45,$193.16,NASDAQ
11/28/2018,$198.35,"3,762,268",$194.84,$198.45,$192.23,NASDAQ
11/27/2018,$193.65,"2,344,738",$193.40,$194.62,$191.564,NASDAQ
11/26/2018,$194.34,"3,139,021",$191.17,$195.23,$190.69,NASDAQ
11/23/2018,$189.10,"1,862,633",$191.61,$191.87,$188.94,NASDAQ
11/21/2018,$192.60,"4,110,642",$192.09,$195.24,$191.19,NASDAQ
11/20/2018,$191.34,"5,510,632",$195.10,$195.89,$190.345,NASDAQ
11/19/2018,$198.22,"3,417,587",$201.83,$202.30,$197.35,NASDAQ
11/16/2018,$202.12,"2,827,928",$202.93,$204.7442,$200.35,NASDAQ
11/15/2018,$203.74,"4,258,892",$201.80,$204.50,$199.32,NASDAQ
11/14/2018,$202.49,"5,730,395",$206.24,$207.34,$198.44,NASDAQ
11/13/2018,$205.05,"6,962,580",$204.40,$209.5858,$202.33,NASDAQ
11/12/2018,$206.05,"11,012,140",$222.00,$222.31,$205.13,NASDAQ
11/09/2018,$222.65,"3,719,622",$231.69,$231.69,$222.30,NASDAQ
11/08/2018,$231.65,"2,404,848",$231.00,$234.06,$230.60,NASDAQ
11/07/2018,$231.28,"3,514,214",$230.05,$232.7958,$226.9025,NASDAQ
11/06/2018,$228.20,"2,275,607",$228.19,$229.52,$227.05,NASDAQ
11/05/2018,$228.72,"2,565,150",$228.32,$231.095,$226.95,NASDAQ
11/02/2018,$229.69,"3,696,715",$230.00,$231.69,$226.29,NASDAQ
11/01/2018,$226.97,"2,552,031",$225.76,$228.88,$225.47,NASDAQ
10/31/2018,$225.37,"4,367,975",$221.89,$229.00,$221.40,NASDAQ
10/30/2018,$219.28,"3,894,600",$215.99,$220.35,$215.04,NASDAQ
10/29/2018,$214.49,"3,278,088",$214.15,$218.21,$212.05,NASDAQ
10/26/2018,$212.36,"3,552,807",$210.73,$214.80,$209.5275,NASDAQ
10/25/2018,$214.01,"3,170,077",$211.27,$215.69,$210.3363,NASDAQ
10/24/2018,$209.18,"4,150,574",$218.14,$218.93,$208.40,NASDAQ
10/23/2018,$218.56,"3,317,962",$216.59,$219.5236,$214.32,NASDAQ
10/22/2018,$221.60,"2,735,464",$226.93,$228.87,$221.52,NASDAQ
10/19/2018,$226.96,"2,758,180",$225.26,$228.30,$224.191,NASDAQ
10/18/2018,$224.95,"2,990,310",$227.50,$228.73,$223.8601,NASDAQ
10/17/2018,$228.28,"4,952,907",$220.53,$228.90,$220.05,NASDAQ
10/16/2018,$221.70,"5,922,082",$219.35,$222.00,$216.3005,NASDAQ
10/15/2018,$215.22,"3,332,860",$214.45,$217.14,$213.05,NASDAQ
10/12/2018,$213.87,"4,159,038",$217.00,$217.98,$211.46,NASDAQ
10/11/2018,$212.97,"6,214,321",$214.20,$216.03,$210.95,NASDAQ
10/10/2018,$214.89,"3,923,539",$223.24,$223.64,$214.56,NASDAQ
10/09/2018,$222.91,"1,862,829",$224.99,$225.12,$222.53,NASDAQ
10/08/2018,$225.35,"2,522,510",$224.26,$226.917,$222.50,NASDAQ
10/05/2018,$225.71,"1,722,399",$228.00,$228.41,$224.21,NASDAQ
10/04/2018,$227.48,"2,903,563",$229.26,$231.40,$225.39,NASDAQ
10/03/2018,$227.78,"2,573,739",$227.75,$229.77,$226.58,NASDAQ
10/02/2018,$226.07,"2,272,226",$225.28,$226.33,$223.97,NASDAQ
10/01/2018,$225.33,"2,451,283",$226.22,$227.59,$225.00,NASDAQ
09/28/2018,$224.24,"3,096,236",$225.75,$227.40,$223.80,NASDAQ
09/27/2018,$227.74,"2,450,842",$228.77,$229.85,$227.52,NASDAQ
09/26/2018,$228.88,"2,370,204",$232.96,$233.00,$228.24,NASDAQ
09/25/2018,$232.50,"2,003,248",$234.64,$234.64,$232.225,NASDAQ
09/24/2018,$232.90,"2,056,334",$234.74,$235.74,$232.24,NASDAQ
09/21/2018,$235.34,"3,759,794",$238.06,$238.52,$234.83,NASDAQ
09/20/2018,$237.40,"2,501,636",$237.00,$238.51,$236.03,NASDAQ
09/19/2018,$235.58,"3,715,088",$229.90,$236.28,$229.52,NASDAQ
09/18/2018,$228.89,"2,496,282",$228.35,$229.40,$226.57,NASDAQ
09/17/2018,$227.89,"1,917,774",$229.40,$230.16,$227.30,NASDAQ
09/14/2018,$229.24,"2,174,722",$229.08,$230.55,$228.76,NASDAQ
09/13/2018,$228.33,"2,997,423",$229.50,$229.85,$227.57,NASDAQ
09/12/2018,$228.15,"3,576,517",$230.91,$231.99,$227.3017,NASDAQ
09/11/2018,$230.21,"2,719,422",$230.67,$231.65,$228.66,NASDAQ
09/10/2018,$231.91,"1,947,771",$235.01,$235.50,$231.74,NASDAQ
09/07/2018,$233.91,"1,952,820",$235.05,$235.64,$232.68,NASDAQ
09/06/2018,$234.52,"2,651,375",$237.00,$238.63,$233.88,NASDAQ
09/05/2018,$237.56,"2,091,991",$237.01,$239.4497,$236.17,NASDAQ
09/04/2018,$237.66,"2,083,423",$237.76,$238.12,$234.59,NASDAQ
08/31/2018,$237.81,"1,965,271",$238.94,$239.35,$237.12,NASDAQ
08/30/2018,$239.40,"1,963,697",$240.80,$241.12,$238.68,NASDAQ
08/29/2018,$241.40,"1,911,601",$242.05,$242.79,$240.31,NASDAQ
08/28/2018,$242.37,"2,950,916",$243.06,$245.08,$241.59,NASDAQ
08/27/2018,$242.60,"4,105,355",$236.99,$243.65,$236.56,NASDAQ
08/24/2018,$235.11,"1,948,096",$237.36,$237.80,$234.70,NASDAQ
08/23/2018,$236.34,"2,064,737",$239.05,$239.28,$235.84,NASDAQ
08/22/2018,$239.34,"1,870,840",$237.89,$239.67,$237.58,NASDAQ
08/21/2018,$238.65,"2,433,182",$235.29,$239.53,$235.29,NASDAQ
08/20/2018,$235.78,"2,604,859",$234.13,$235.975,$234.075,NASDAQ
08/17/2018,$233.38,"2,107,175",$232.51,$233.72,$231.64,NASDAQ
08/16/2018,$233.00,"2,435,844",$230.67,$233.29,$230.45,NASDAQ
08/15/2018,$229.25,"3,218,434",$229.35,$231.54,$228.31,NASDAQ
08/14/2018,$229.56,"2,355,535",$227.35,$230.37,$227.30,NASDAQ
08/13/2018,$226.86,"2,662,652",$229.49,$229.89,$226.57,NASDAQ
08/10/2018,$229.61,"3,862,371",$230.97,$231.455,$228.11,NASDAQ
08/09/2018,$233.78,"2,951,918",$236.35,$236.845,$233.39,NASDAQ
08/08/2018,$236.37,"2,522,203",$238.12,$239.16,$236.23,NASDAQ
08/07/2018,$237.83,"2,399,530",$237.25,$239.46,$236.49,NASDAQ
08/06/2018,$235.93,"2,259,594",$234.14,$236.98,$234.03,NASDAQ
08/03/2018,$234.09,"3,053,060",$234.44,$235.52,$233.49,NASDAQ
08/02/2018,$233.99,"2,579,701",$233.93,$235.21,$232.77,NASDAQ
08/01/2018,$236.04,"2,510,502",$238.50,$239.40,$235.78,NASDAQ
07/31/2018,$237.43,"2,503,693",$239.50,$239.50,$236.55,NASDAQ
07/30/2018,$238.95,"2,454,099",$238.00,$239.73,$236.89,NASDAQ
07/27/2018,$237.64,"1,998,179",$237.96,$238.80,$235.99,NASDAQ
07/26/2018,$237.11,"1,884,749",$237.00,$238.335,$236.43,NASDAQ
07/25/2018,$236.69,"2,176,071",$235.01,$236.85,$233.95,NASDAQ
07/24/2018,$235.88,"2,887,267",$234.75,$237.48,$234.34,NASDAQ
07/23/2018,$233.76,"2,788,420",$231.80,$234.86,$231.72,NASDAQ
07/20/2018,$231.69,"2,683,069",$229.01,$232.05,$228.80,NASDAQ
07/19/2018,$229.63,"4,638,340",$231.11,$231.99,$228.98,NASDAQ
07/18/2018,$231.24,"6,146,231",$232.34,$233.72,$230.15,NASDAQ
07/17/2018,$231.02,"9,276,300",$231.48,$233.23,$226.87,NASDAQ
